"loc_year_month","date.x","year.x","month.x","lat.x","long.x","loc_name.x","loc_code.x","mosq_species.x","host_species","host_common","host_method","BIOL3070_seqID","agency_pool_num","mosq_species.y","num_count","date.y","year.y","month.y","lat.y","long.y","loc_code.y","loc_name.y","test_status"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Coturnix_coturnix","European_quail","SPAdes","SQ147",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Coturnix_coturnix","European_quail","SPAdes","SQ147",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Coturnix_coturnix","European_quail","SPAdes","SQ147",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Coturnix_coturnix","European_quail","SPAdes","SQ147",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Coturnix_coturnix","European_quail","SPAdes","SQ147",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-13,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ157",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-13,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ157",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-13,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ157",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-13,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ157",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-13,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ157",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ143",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ143",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ143",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ143",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ143",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ180",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ180",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ180",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ180",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ180",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ178",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ178",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ178",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ178",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ178",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","Sanger","",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","Sanger","",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","Sanger","",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","Sanger","",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","Sanger","",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ146",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ146",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ146",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ146",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ146",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ197",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ197",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ197",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ197",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ197",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ198",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ198",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ198",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ198",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-29,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ198",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-21,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ155",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ155",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ155",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ155",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ155",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ148",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ148",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ148",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ148",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-06,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ148",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ154",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ154",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ154",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ154",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-09,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ154",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Turdus_migratorius","American_Robin","SPAdes","SQ144",199,"Cx_pipiens_sl",18,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Turdus_migratorius","American_Robin","SPAdes","SQ144",58,"Cx_pipiens_sl",8,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Turdus_migratorius","American_Robin","SPAdes","SQ144",228,"Cx_pipiens_sl",95,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Turdus_migratorius","American_Robin","SPAdes","SQ144",229,"Cx_tarsalis",62,2020-07-30,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2020.07",20-07-01,2020,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Turdus_migratorius","American_Robin","SPAdes","SQ144",106,"Cx_tarsalis",76,2020-07-09,2020,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ074",76,"Cx_tarsalis",21,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ074",75,"Cx_pipiens_sl",50,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ074",67,"Cx_pipiens_sl",14,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Setophaga_petechia","Yellow_warbler","SPAdes","SQ075",76,"Cx_tarsalis",21,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Setophaga_petechia","Yellow_warbler","SPAdes","SQ075",75,"Cx_pipiens_sl",50,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Setophaga_petechia","Yellow_warbler","SPAdes","SQ075",67,"Cx_pipiens_sl",14,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Homo_sapiens","Human","SPAdes","SQ014",76,"Cx_tarsalis",21,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Homo_sapiens","Human","SPAdes","SQ014",75,"Cx_pipiens_sl",50,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.06",21-06-16,2021,6,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Homo_sapiens","Human","SPAdes","SQ014",67,"Cx_pipiens_sl",14,2021-06-24,2021,6,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.07",21-07-08,2021,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ090",451,"Cx_pipiens_sl",60,2021-07-22,2021,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.07",21-07-08,2021,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ090",247,"Cx_tarsalis",5,2021-07-09,2021,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
"site213_2021.07",21-07-08,2021,7,40.740865,-111.891203,"Fire Station 8",213,"Cx_pipiens_sl","Accipiter_cooperii","Coopers_hawk","SPAdes","SQ090",516,"Cx_pipiens_sl",6,2021-07-29,2021,7,-111.891203,40.740865,213,"Fire Station 8","Negative"
